,train,val,iou
0,2.579989245564667,2.239939972758293,0.24353355007690874
1,2.0819671949774947,2.1203400157392025,0.24704734377665205
2,1.9785557684210158,2.054101251065731,0.248977564664374
3,1.8832962092050571,1.9998330622911453,0.2533917274908308
4,1.780432983157561,1.924908496439457,0.2525011054597813
5,1.6958973979212575,1.8443554267287254,0.25992744885132524
6,1.6312865538080943,1.8034559562802315,0.275246940740399
7,1.5894543903390157,1.758012194186449,0.2825766097472757
8,1.5583742820110518,1.7406433187425137,0.2925099435575292
9,1.5403616947611583,1.7236235067248344,0.3066110678329318
10,1.512869117493482,1.7112710699439049,0.3209924318473891
11,1.4943440823825365,1.7125797756016254,0.3347408569512017
12,1.4738489460084856,1.679479792714119,0.344999136336868
13,1.4557298851996352,1.6680448949337006,0.3555724694699461
14,1.4410595423781996,1.6691667586565018,0.3542564989723635
15,1.4277719993566729,1.7513514570891857,0.3693047350944604
16,1.408551960569067,1.6713581755757332,0.3820957064383579
17,1.3913050217112315,1.6582290343940258,0.39549829443003276
18,1.3771590086602674,1.6443996615707874,0.4004198502448778
19,1.370907877831115,1.6249058954417706,0.4141854507878503
20,1.3633874034144216,1.6316054165363312,0.3987708279935085
21,1.3482906489642625,1.6138870231807232,0.427733341021039
22,1.3306727464666073,1.5899332538247108,0.43112927403511325
23,1.3286768050537896,1.6210565641522408,0.420657209723291
24,1.3182198202487119,1.6607126854360104,0.42331912345533473
25,1.310306647081965,1.6230854131281376,0.43721199212618067
26,1.2936327509658854,1.6102943159639835,0.4425797372879121
27,1.2911175990227572,1.593090657144785,0.4496241754826323
28,1.2887637418569977,1.5900559425354004,0.4411347325763343
29,1.2711251934164578,1.5370042733848095,0.4553610132287064
30,1.2594339872143931,1.5549000427126884,0.4585160580014382
31,1.262915129821325,1.5920251943171024,0.46514119630730805
32,1.2496709328951294,1.5696547739207745,0.46180303097944647
33,1.2360209278839152,1.5634463243186474,0.476864598364511
34,1.2462039553013045,1.552840180695057,0.4609049407364295
35,1.247491907213152,1.5297227576375008,0.46902971715567393
36,1.2318987385513855,1.5691496543586254,0.4759803584032888
37,1.22681734150218,1.6251985095441341,0.4776969071084048
38,1.2197350997900225,1.543793398886919,0.47670814934924766
39,1.2062688239456452,1.4968782514333725,0.4876173729338451
40,1.2041538133449161,1.539903111755848,0.482940714173218
41,1.221646158043871,1.6116381213068962,0.4814373138496234
42,1.215390214600514,1.6261454969644547,0.4875448090948599
43,1.1776316133663827,1.5547882467508316,0.49852586456355275
